production_id,device_id,manufacturer_id,date_id,units_produced,units_passed_qc,defect_rate,production_status,batch_number
PRD004034,DEV0044,MFG001,20201127,1,1,0.0604,On Hold,BATCH2126
PRD004035,DEV0013,MFG010,20210115,111,14,0.1017,On Hold,BATCH1914
PRD004036,DEV0040,MFG006,20210301,116,23,0.03,In Progress,BATCH5544
PRD004037,DEV0018,MFG003,20211006,41,20,0.0434,On Hold,BATCH3813
PRD004038,DEV0006,MFG009,20210416,402,86,0.04,Completed,BATCH3966
PRD004039,DEV0045,MFG003,20200809,257,110,0.103,Failed QC,BATCH2442
PRD004040,DEV0025,MFG002,20211023,291,88,0.0824,Failed QC,BATCH6406
PRD004041,DEV0018,MFG006,20200925,144,28,0.1142,In Progress,BATCH2761
PRD004042,DEV0012,MFG004,20210226,107,101,0.1242,In Progress,BATCH6261
PRD004043,DEV0046,MFG001,20210126,274,185,0.034,Failed QC,BATCH8159
PRD004044,DEV0036,MFG003,20200816,344,176,0.1122,In Progress,BATCH1404
PRD004045,DEV0034,MFG006,20200503,186,64,0.0448,On Hold,BATCH8713
PRD004046,DEV0026,MFG007,20211006,218,160,0.138,On Hold,BATCH5069
PRD004047,DEV0043,MFG001,20211124,479,270,0.1434,On Hold,BATCH2791
PRD004048,DEV0030,MFG002,20210711,136,113,0.0215,Failed QC,BATCH5595
PRD004049,DEV0049,MFG002,20200310,460,220,0.0517,Completed,BATCH7206
PRD004050,DEV0031,MFG009,20201111,105,22,0.0732,In Progress,BATCH1394
PRD004051,DEV0041,MFG005,20190906,212,2,0.0339,On Hold,BATCH7629
PRD004052,DEV0046,MFG008,20211012,12,4,0.0313,Completed,BATCH5978
PRD004053,DEV0050,MFG008,20200122,68,50,0.0082,On Hold,BATCH2873
PRD004054,DEV0045,MFG010,20190923,149,87,0.0708,On Hold,BATCH8842
PRD004055,DEV0010,MFG009,20210228,339,304,0.1481,On Hold,BATCH5794
PRD004056,DEV0026,MFG010,20190908,164,41,0.0971,Completed,BATCH4157
PRD004057,DEV0048,MFG004,20200701,23,15,0.003,On Hold,BATCH9092
PRD004058,DEV0004,MFG004,20210914,265,232,0.0778,In Progress,BATCH7956
PRD004059,DEV0047,MFG003,20210411,16,11,0.0322,Failed QC,BATCH5318
PRD004060,DEV0041,MFG006,20200120,364,24,0.1324,Completed,BATCH3242
PRD004061,DEV0014,MFG010,20210417,412,284,0.0157,Completed,BATCH3258
PRD004062,DEV0029,MFG004,20210918,315,79,0.0694,Failed QC,BATCH9604
PRD004063,DEV0008,MFG004,20191117,229,35,0.0916,Failed QC,BATCH6194
PRD004064,DEV0047,MFG002,20190902,419,215,0.0783,In Progress,BATCH8031
PRD004065,DEV0024,MFG007,20190805,78,35,0.0687,Failed QC,BATCH9457
PRD004066,DEV0033,MFG009,20200828,136,87,0.1047,Completed,BATCH2373
PRD004067,DEV0014,MFG009,20191115,248,158,0.1084,Completed,BATCH6112
PRD004068,DEV0002,MFG009,20210316,158,137,0.0724,In Progress,BATCH9421
PRD004069,DEV0013,MFG002,20200804,48,1,0.1229,Completed,BATCH5779
PRD004070,DEV0024,MFG005,20210114,499,416,0.1019,On Hold,BATCH1144
PRD004071,DEV0040,MFG003,20210203,179,18,0.1252,Failed QC,BATCH5269
PRD004072,DEV0040,MFG001,20201127,357,286,0.1218,Failed QC,BATCH7197
PRD004073,DEV0005,MFG007,20210717,66,51,0.0096,On Hold,BATCH5480
PRD004074,DEV0047,MFG010,20210311,447,303,0.012,Failed QC,BATCH9993
PRD004075,DEV0029,MFG010,20210216,388,21,0.035,Completed,BATCH6606
PRD004076,DEV0006,MFG009,20201114,315,36,0.0248,In Progress,BATCH1849
PRD004077,DEV0005,MFG004,20210805,324,138,0.1008,On Hold,BATCH2111
PRD004078,DEV0016,MFG009,20191012,257,180,0.0156,On Hold,BATCH1792
PRD004079,DEV0010,MFG005,20200813,382,68,0.0087,On Hold,BATCH9719
PRD004080,DEV0025,MFG002,20190823,449,47,0.0597,Failed QC,BATCH3958
PRD004081,DEV0039,MFG001,20211023,382,170,0.1285,In Progress,BATCH1329
PRD004082,DEV0031,MFG006,20200312,474,255,0.0006,Completed,BATCH5735
PRD004083,DEV0024,MFG005,20210922,125,118,0.0671,Failed QC,BATCH4777
PRD004084,DEV0032,MFG003,20200229,102,43,0.0332,In Progress,BATCH6918
PRD004085,DEV0049,MFG001,20200508,179,131,0.0893,Failed QC,BATCH8509
PRD004086,DEV0028,MFG004,20201226,10,1,0.0028,In Progress,BATCH6639
PRD004087,DEV0022,MFG002,20210106,371,150,0.1358,Failed QC,BATCH5977
PRD004088,DEV0003,MFG008,20200728,248,239,0.1455,In Progress,BATCH8888
PRD004089,DEV0048,MFG006,20190806,491,291,0.0211,On Hold,BATCH6102
PRD004090,DEV0042,MFG003,20201124,61,5,0.1471,Completed,BATCH8525
PRD004091,DEV0010,MFG008,20200407,248,162,0.0041,On Hold,BATCH8440
PRD004092,DEV0036,MFG006,20200928,241,201,0.1013,Failed QC,BATCH2010
PRD004093,DEV0030,MFG009,20201220,121,16,0.142,On Hold,BATCH8266
PRD004094,DEV0036,MFG007,20211007,177,142,0.0811,In Progress,BATCH7841
PRD004095,DEV0024,MFG007,20210902,91,7,0.1317,On Hold,BATCH3518
PRD004096,DEV0002,MFG001,20201024,343,142,0.1009,Completed,BATCH1138
PRD004097,DEV0004,MFG006,20200709,42,4,0.0712,Completed,BATCH1704
PRD004098,DEV0034,MFG007,20210509,359,31,0.1413,On Hold,BATCH6027
PRD004099,DEV0028,MFG006,20200314,252,152,0.1003,On Hold,BATCH8425
PRD004100,DEV0031,MFG005,20211022,119,40,0.122,Completed,BATCH8545
PRD004101,DEV0001,MFG007,20201222,309,38,0.0393,Completed,BATCH9375
PRD004102,DEV0027,MFG003,20200512,498,400,0.086,On Hold,BATCH2535
PRD004103,DEV0039,MFG004,20190828,344,21,0.0007,Failed QC,BATCH8535
PRD004104,DEV0047,MFG003,20210615,491,446,0.0659,In Progress,BATCH5190
PRD004105,DEV0015,MFG007,20200403,25,24,0.1422,Failed QC,BATCH4608
PRD004106,DEV0023,MFG009,20210518,412,408,0.0307,On Hold,BATCH8471
PRD004107,DEV0030,MFG007,20210315,27,19,0.0959,On Hold,BATCH6037
PRD004108,DEV0048,MFG006,20210208,88,80,0.0467,Failed QC,BATCH8459
PRD004109,DEV0049,MFG006,20211130,104,43,0.1373,Failed QC,BATCH8199
PRD004110,DEV0013,MFG006,20210326,224,112,0.0891,Completed,BATCH3154
PRD004111,DEV0047,MFG001,20210512,132,60,0.0139,In Progress,BATCH2385
PRD004112,DEV0001,MFG005,20191215,374,319,0.0576,Completed,BATCH1800
PRD004113,DEV0041,MFG007,20201012,303,56,0.1464,On Hold,BATCH8388
PRD004114,DEV0032,MFG003,20200307,447,99,0.0807,In Progress,BATCH3727
PRD004115,DEV0026,MFG009,20201028,237,66,0.0923,In Progress,BATCH2410
PRD004116,DEV0033,MFG008,20191010,114,19,0.0971,On Hold,BATCH6635
PRD004117,DEV0047,MFG002,20200708,435,360,0.132,In Progress,BATCH9637
PRD004118,DEV0025,MFG001,20200716,5,5,0.1354,Failed QC,BATCH8822
PRD004119,DEV0017,MFG010,20210612,393,329,0.0273,Completed,BATCH3400
PRD004120,DEV0013,MFG007,20190925,332,77,0.0805,On Hold,BATCH7557
PRD004121,DEV0009,MFG005,20210710,29,21,0.1285,In Progress,BATCH5967
PRD004122,DEV0050,MFG006,20210210,180,20,0.0331,Completed,BATCH4461
PRD004123,DEV0027,MFG010,20210215,314,15,0.0797,Completed,BATCH1370
PRD004124,DEV0027,MFG007,20210515,442,82,0.1088,On Hold,BATCH9090
PRD004125,DEV0025,MFG002,20210526,480,118,0.076,Completed,BATCH9057
PRD004126,DEV0015,MFG007,20200420,23,9,0.0315,Failed QC,BATCH1169
PRD004127,DEV0024,MFG002,20210616,222,51,0.1358,Failed QC,BATCH3839
PRD004128,DEV0004,MFG010,20200125,291,277,0.0892,On Hold,BATCH5643
PRD004129,DEV0037,MFG004,20201030,188,93,0.0163,On Hold,BATCH4741
PRD004130,DEV0016,MFG003,20200425,149,32,0.0844,Failed QC,BATCH8309
PRD004131,DEV0008,MFG007,20200415,40,18,0.1125,On Hold,BATCH5687
PRD004132,DEV0002,MFG006,20210321,215,20,0.1254,In Progress,BATCH9647
PRD004133,DEV0009,MFG010,20201226,265,261,0.0939,Failed QC,BATCH4323
PRD004134,DEV0049,MFG004,20200222,20,19,0.0672,In Progress,BATCH1861
PRD004135,DEV0020,MFG007,20201002,82,77,0.0461,Completed,BATCH7312
PRD004136,DEV0041,MFG008,20210201,59,11,0.0939,Failed QC,BATCH2476
PRD004137,DEV0040,MFG008,20200402,88,15,0.0332,On Hold,BATCH4462
PRD004138,DEV0008,MFG007,20190916,348,312,0.1162,Completed,BATCH1019
PRD004139,DEV0017,MFG010,20201119,451,312,0.1359,In Progress,BATCH6080
PRD004140,DEV0019,MFG001,20210705,421,239,0.133,Completed,BATCH2940
PRD004141,DEV0024,MFG004,20210905,169,39,0.0762,Completed,BATCH9769
PRD004142,DEV0039,MFG009,20200819,412,15,0.0324,On Hold,BATCH2251
PRD004143,DEV0048,MFG005,20210309,7,2,0.0038,On Hold,BATCH5074
PRD004144,DEV0030,MFG005,20210811,407,179,0.0659,In Progress,BATCH8414
PRD004145,DEV0004,MFG002,20190930,167,39,0.0887,Completed,BATCH2413
PRD004146,DEV0045,MFG007,20200430,395,298,0.0037,In Progress,BATCH9508
PRD004147,DEV0003,MFG009,20200116,67,52,0.0612,Failed QC,BATCH3674
PRD004148,DEV0004,MFG006,20191230,471,161,0.0772,On Hold,BATCH8915
PRD004149,DEV0018,MFG001,20201023,131,15,0.0452,Failed QC,BATCH7919
PRD004150,DEV0006,MFG003,20200730,2,2,0.0479,Failed QC,BATCH8901
PRD004151,DEV0045,MFG006,20200225,183,125,0.0698,Completed,BATCH8370
PRD004152,DEV0026,MFG008,20200313,63,15,0.0269,Completed,BATCH3115
PRD004153,DEV0038,MFG009,20200211,196,143,0.0229,In Progress,BATCH5488
PRD004154,DEV0042,MFG005,20200831,98,40,0.0975,Completed,BATCH3450
PRD004155,DEV0003,MFG006,20211121,1,1,0.0196,In Progress,BATCH3445
PRD004156,DEV0040,MFG005,20210524,99,40,0.035,In Progress,BATCH9219
PRD004157,DEV0039,MFG010,20191011,487,342,0.0692,Failed QC,BATCH2366
PRD004158,DEV0007,MFG002,20210419,210,77,0.105,Failed QC,BATCH1960
PRD004159,DEV0044,MFG004,20200105,328,127,0.1442,On Hold,BATCH8978
PRD004160,DEV0021,MFG006,20210722,45,17,0.0884,On Hold,BATCH1159
PRD004161,DEV0013,MFG008,20200504,377,363,0.0829,Failed QC,BATCH5189
PRD004162,DEV0044,MFG003,20210622,66,50,0.1268,In Progress,BATCH2178
PRD004163,DEV0005,MFG005,20200910,22,18,0.0401,Completed,BATCH4695
PRD004164,DEV0025,MFG009,20190822,80,48,0.1292,Completed,BATCH6279
PRD004165,DEV0018,MFG004,20190908,199,162,0.0717,In Progress,BATCH4487
PRD004166,DEV0042,MFG005,20210328,429,170,0.0513,Failed QC,BATCH4393
PRD004167,DEV0031,MFG003,20190827,323,63,0.1192,On Hold,BATCH5364
PRD004168,DEV0001,MFG003,20200208,417,323,0.0224,Completed,BATCH6989
PRD004169,DEV0012,MFG001,20210919,316,171,0.034,In Progress,BATCH5948
PRD004170,DEV0013,MFG001,20200316,457,362,0.0073,Failed QC,BATCH1538
PRD004171,DEV0012,MFG004,20210208,290,180,0.1191,Failed QC,BATCH4212
PRD004172,DEV0009,MFG007,20200320,417,90,0.0779,On Hold,BATCH1662
PRD004173,DEV0005,MFG006,20200524,157,76,0.0759,On Hold,BATCH8444
PRD004174,DEV0019,MFG001,20191009,113,72,0.0253,In Progress,BATCH9784
PRD004175,DEV0014,MFG001,20200118,227,30,0.077,In Progress,BATCH2591
PRD004176,DEV0018,MFG008,20210927,155,137,0.1329,Failed QC,BATCH9580
PRD004177,DEV0021,MFG001,20200804,232,28,0.0125,In Progress,BATCH1030
PRD004178,DEV0008,MFG008,20200310,431,402,0.0394,On Hold,BATCH4801
PRD004179,DEV0043,MFG007,20200403,388,32,0.1435,Failed QC,BATCH6250
PRD004180,DEV0015,MFG008,20200429,136,20,0.0882,Failed QC,BATCH3775
PRD004181,DEV0012,MFG004,20210802,167,155,0.0685,Failed QC,BATCH9149
PRD004182,DEV0041,MFG002,20191216,111,35,0.0151,Completed,BATCH5343
PRD004183,DEV0010,MFG008,20210503,461,290,0.0275,Completed,BATCH5463
PRD004184,DEV0022,MFG007,20200712,200,172,0.1124,Failed QC,BATCH3161
PRD004185,DEV0038,MFG007,20210303,112,6,0.0096,Failed QC,BATCH4264
PRD004186,DEV0042,MFG010,20210118,133,50,0.0264,Failed QC,BATCH6290
PRD004187,DEV0035,MFG002,20210108,33,30,0.1486,Completed,BATCH1978
PRD004188,DEV0023,MFG008,20191024,248,162,0.0608,On Hold,BATCH8373
PRD004189,DEV0009,MFG008,20200411,500,208,0.0141,Failed QC,BATCH9026
PRD004190,DEV0037,MFG004,20191221,158,20,0.0321,In Progress,BATCH2575
PRD004191,DEV0044,MFG007,20190823,149,141,0.0849,Completed,BATCH7950
PRD004192,DEV0021,MFG005,20201124,459,432,0.1395,Failed QC,BATCH8219
PRD004193,DEV0001,MFG003,20210321,375,88,0.1005,Completed,BATCH5819
PRD004194,DEV0022,MFG004,20190924,305,297,0.0702,In Progress,BATCH6481
PRD004195,DEV0001,MFG007,20210726,480,419,0.0521,Completed,BATCH5884
PRD004196,DEV0013,MFG001,20210814,104,22,0.1296,On Hold,BATCH4936
PRD004197,DEV0043,MFG002,20201112,138,93,0.1261,On Hold,BATCH3152
PRD004198,DEV0027,MFG007,20201104,80,41,0.113,Failed QC,BATCH4400
PRD004199,DEV0023,MFG007,20210618,93,59,0.0287,In Progress,BATCH6907
PRD004200,DEV0036,MFG008,20210914,466,229,0.1294,Completed,BATCH9125
PRD004201,DEV0002,MFG009,20200318,295,22,0.1148,In Progress,BATCH9857
PRD004202,DEV0008,MFG010,20210902,69,43,0.1193,On Hold,BATCH9064
PRD004203,DEV0009,MFG002,20211030,80,70,0.0529,In Progress,BATCH8691
PRD004204,DEV0020,MFG009,20210603,126,118,0.0952,In Progress,BATCH3531
PRD004205,DEV0050,MFG007,20210823,492,193,0.1297,In Progress,BATCH3239
PRD004206,DEV0035,MFG002,20200614,410,365,0.0615,On Hold,BATCH8499
PRD004207,DEV0026,MFG006,20200708,294,57,0.0026,Failed QC,BATCH8412
PRD004208,DEV0029,MFG005,20191203,60,38,0.094,Completed,BATCH4941
PRD004209,DEV0043,MFG010,20200828,224,203,0.0976,Completed,BATCH5620
PRD004210,DEV0031,MFG004,20200423,448,297,0.0583,Failed QC,BATCH6075
PRD004211,DEV0013,MFG003,20210517,369,288,0.1018,In Progress,BATCH7934
PRD004212,DEV0030,MFG005,20210202,80,70,0.1278,On Hold,BATCH1964
PRD004213,DEV0005,MFG009,20191202,67,19,0.0828,Completed,BATCH8108
PRD004214,DEV0015,MFG010,20200628,184,13,0.0955,Completed,BATCH7759
PRD004215,DEV0045,MFG001,20201119,54,34,0.0889,Completed,BATCH8243
PRD004216,DEV0032,MFG009,20191006,448,178,0.014,In Progress,BATCH7170
PRD004217,DEV0035,MFG001,20200416,243,68,0.0226,On Hold,BATCH9208
PRD004218,DEV0037,MFG007,20211130,367,209,0.0505,In Progress,BATCH2315
PRD004219,DEV0010,MFG001,20210505,80,66,0.0861,Completed,BATCH6462
PRD004220,DEV0014,MFG004,20211020,234,47,0.1446,Completed,BATCH3293
PRD004221,DEV0008,MFG009,20210509,181,74,0.0235,On Hold,BATCH4761
PRD004222,DEV0048,MFG007,20200905,492,221,0.0625,In Progress,BATCH1795
PRD004223,DEV0023,MFG006,20211030,52,40,0.0911,Completed,BATCH3545
PRD004224,DEV0006,MFG002,20210820,277,89,0.1383,On Hold,BATCH9591
PRD004225,DEV0024,MFG004,20201022,443,311,0.0794,In Progress,BATCH3264
PRD004226,DEV0033,MFG001,20210527,336,239,0.1118,Failed QC,BATCH7448
PRD004227,DEV0002,MFG009,20210728,102,44,0.1324,Completed,BATCH5040
PRD004228,DEV0007,MFG006,20210715,142,36,0.0821,Completed,BATCH7050
PRD004229,DEV0028,MFG004,20200821,455,154,0.1113,In Progress,BATCH8002
PRD004230,DEV0029,MFG005,20210621,69,49,0.0605,Completed,BATCH9961
PRD004231,DEV0048,MFG008,20191014,366,303,0.0853,On Hold,BATCH1980
PRD004232,DEV0010,MFG001,20201210,281,75,0.0556,On Hold,BATCH8104
PRD004233,DEV0007,MFG001,20210518,234,60,0.1354,On Hold,BATCH9152
PRD004234,DEV0004,MFG010,20211107,447,325,0.0118,On Hold,BATCH4560
PRD004235,DEV0014,MFG008,20200915,242,190,0.0015,Failed QC,BATCH4818
PRD004236,DEV0040,MFG003,20210322,183,98,0.1171,On Hold,BATCH3301
PRD004237,DEV0044,MFG001,20210912,248,56,0.1428,In Progress,BATCH4569
PRD004238,DEV0016,MFG003,20200714,389,297,0.049,Failed QC,BATCH4383
PRD004239,DEV0010,MFG006,20190801,185,84,0.122,Failed QC,BATCH9412
PRD004240,DEV0007,MFG004,20210919,157,130,0.1215,Failed QC,BATCH5984
PRD004241,DEV0008,MFG003,20200427,28,13,0.1129,In Progress,BATCH2117
PRD004242,DEV0027,MFG003,20210108,272,241,0.0439,Completed,BATCH9546
PRD004243,DEV0035,MFG002,20191017,11,2,0.1226,On Hold,BATCH3490
PRD004244,DEV0025,MFG005,20200114,347,160,0.0358,Failed QC,BATCH5441
PRD004245,DEV0005,MFG002,20191228,4,1,0.0402,In Progress,BATCH6254
PRD004246,DEV0035,MFG008,20191215,9,6,0.1448,In Progress,BATCH3331
PRD004247,DEV0010,MFG003,20200426,99,89,0.0847,On Hold,BATCH5236
PRD004248,DEV0029,MFG005,20210816,130,91,0.0829,On Hold,BATCH4963
PRD004249,DEV0020,MFG004,20200824,316,187,0.1049,Completed,BATCH1158
PRD004250,DEV0039,MFG008,20211126,322,14,0.0986,Completed,BATCH3753
PRD004251,DEV0049,MFG002,20210505,27,23,0.0184,Completed,BATCH5482
PRD004252,DEV0036,MFG002,20210911,249,194,0.0576,Failed QC,BATCH5815
PRD004253,DEV0018,MFG003,20210703,332,117,0.0978,Completed,BATCH7386
PRD004254,DEV0032,MFG001,20211103,248,49,0.0487,On Hold,BATCH7034
PRD004255,DEV0021,MFG004,20210805,483,74,0.1188,Failed QC,BATCH2770
PRD004256,DEV0041,MFG003,20210910,261,224,0.0625,On Hold,BATCH1272
PRD004257,DEV0010,MFG004,20200725,489,80,0.0419,Failed QC,BATCH7697
PRD004258,DEV0047,MFG001,20200128,415,288,0.1231,In Progress,BATCH8912
PRD004259,DEV0016,MFG005,20190925,315,221,0.0167,Failed QC,BATCH5304
PRD004260,DEV0028,MFG010,20201101,193,155,0.0308,On Hold,BATCH2795
PRD004261,DEV0027,MFG007,20200807,464,451,0.0801,In Progress,BATCH3571
PRD004262,DEV0041,MFG007,20210818,350,277,0.1308,Failed QC,BATCH6035
PRD004263,DEV0015,MFG006,20200715,313,105,0.1006,Failed QC,BATCH7727
PRD004264,DEV0044,MFG005,20210709,167,66,0.0704,Failed QC,BATCH3376
PRD004265,DEV0043,MFG005,20201204,291,185,0.1237,In Progress,BATCH5850
PRD004266,DEV0027,MFG003,20201023,330,127,0.0352,On Hold,BATCH7103
PRD004267,DEV0005,MFG009,20191110,240,209,0.1011,Failed QC,BATCH4946
PRD004268,DEV0038,MFG007,20210710,129,99,0.0353,On Hold,BATCH8918
PRD004269,DEV0030,MFG002,20210218,243,9,0.1087,Failed QC,BATCH8462
PRD004270,DEV0037,MFG008,20200617,64,15,0.072,In Progress,BATCH4094
PRD004271,DEV0035,MFG001,20200802,305,204,0.1096,In Progress,BATCH6205
PRD004272,DEV0012,MFG004,20210704,257,37,0.1002,Failed QC,BATCH3674
PRD004273,DEV0011,MFG010,20210528,361,141,0.0599,In Progress,BATCH7015
PRD004274,DEV0010,MFG001,20201106,181,129,0.0624,Failed QC,BATCH7326
PRD004275,DEV0039,MFG008,20210702,268,215,0.0616,In Progress,BATCH9903
PRD004276,DEV0016,MFG004,20200518,193,186,0.0192,Failed QC,BATCH6653
PRD004277,DEV0007,MFG005,20201226,194,84,0.0782,Completed,BATCH2109
PRD004278,DEV0040,MFG009,20201102,299,235,0.019,On Hold,BATCH9908
PRD004279,DEV0050,MFG010,20210915,2,1,0.0566,On Hold,BATCH7874
PRD004280,DEV0027,MFG010,20210805,22,15,0.0809,On Hold,BATCH1665
PRD004281,DEV0015,MFG010,20211017,423,412,0.144,Completed,BATCH1654
PRD004282,DEV0038,MFG007,20200626,290,188,0.0859,Completed,BATCH6092
PRD004283,DEV0005,MFG010,20200602,409,70,0.0249,On Hold,BATCH4474
PRD004284,DEV0050,MFG005,20191023,233,154,0.078,Failed QC,BATCH9663
PRD004285,DEV0031,MFG002,20191120,434,372,0.1398,On Hold,BATCH8282
PRD004286,DEV0003,MFG010,20210831,25,19,0.0575,In Progress,BATCH4848
PRD004287,DEV0036,MFG009,20190911,78,37,0.0426,On Hold,BATCH9456
PRD004288,DEV0006,MFG009,20191204,200,200,0.0138,Completed,BATCH6388
PRD004289,DEV0042,MFG007,20200402,241,43,0.0592,In Progress,BATCH1290
PRD004290,DEV0037,MFG010,20210613,437,163,0.0667,In Progress,BATCH9114
PRD004291,DEV0004,MFG005,20200816,40,29,0.1009,Failed QC,BATCH7837
PRD004292,DEV0025,MFG003,20200901,161,81,0.027,Completed,BATCH3837
PRD004293,DEV0014,MFG001,20191228,380,183,0.143,On Hold,BATCH4469
PRD004294,DEV0021,MFG004,20201226,300,150,0.0431,On Hold,BATCH5749
PRD004295,DEV0003,MFG010,20200207,296,1,0.0373,On Hold,BATCH8725
PRD004296,DEV0030,MFG002,20200818,451,248,0.0385,Completed,BATCH9111
PRD004297,DEV0007,MFG010,20200521,143,104,0.0849,In Progress,BATCH1337
PRD004298,DEV0012,MFG005,20200709,41,25,0.0731,In Progress,BATCH6584
PRD004299,DEV0032,MFG008,20211008,469,82,0.0559,In Progress,BATCH4731
PRD004300,DEV0008,MFG009,20201206,187,87,0.0004,On Hold,BATCH9048
PRD004301,DEV0041,MFG005,20200309,398,78,0.0556,In Progress,BATCH4938
PRD004302,DEV0006,MFG006,20211125,1,1,0.0126,In Progress,BATCH4613
PRD004303,DEV0030,MFG006,20210519,402,227,0.1297,On Hold,BATCH1180
PRD004304,DEV0011,MFG009,20200929,98,85,0.123,Failed QC,BATCH1637
PRD004305,DEV0031,MFG007,20190905,421,297,0.0678,In Progress,BATCH5137
PRD004306,DEV0018,MFG003,20211117,48,47,0.1155,Completed,BATCH6770
PRD004307,DEV0021,MFG009,20200225,24,15,0.1113,Completed,BATCH1886
PRD004308,DEV0022,MFG008,20210606,98,76,0.016,In Progress,BATCH3761
PRD004309,DEV0006,MFG010,20210529,389,202,0.0454,Failed QC,BATCH5815
PRD004310,DEV0015,MFG010,20210620,251,238,0.1242,On Hold,BATCH7078
PRD004311,DEV0003,MFG009,20200423,446,305,0.1387,Completed,BATCH8424
PRD004312,DEV0016,MFG003,20210314,128,88,0.0764,In Progress,BATCH3261
PRD004313,DEV0018,MFG010,20200622,390,40,0.0718,Failed QC,BATCH7999
PRD004314,DEV0036,MFG007,20191013,34,15,0.1017,Completed,BATCH1804
PRD004315,DEV0016,MFG007,20191101,195,46,0.1241,On Hold,BATCH2077
PRD004316,DEV0046,MFG003,20211127,11,2,0.0504,In Progress,BATCH3352
PRD004317,DEV0003,MFG002,20210511,362,74,0.1035,In Progress,BATCH6485
PRD004318,DEV0043,MFG007,20201129,188,48,0.0527,In Progress,BATCH4658
PRD004319,DEV0048,MFG005,20200407,284,107,0.1196,Failed QC,BATCH6189
PRD004320,DEV0038,MFG003,20210206,271,175,0.1391,On Hold,BATCH6103
PRD004321,DEV0012,MFG010,20211129,60,24,0.0681,Failed QC,BATCH1882
PRD004322,DEV0037,MFG001,20190908,181,19,0.0755,On Hold,BATCH2001
PRD004323,DEV0019,MFG001,20210429,46,21,0.1137,On Hold,BATCH7952
PRD004324,DEV0027,MFG006,20200823,120,37,0.1087,On Hold,BATCH6658
PRD004325,DEV0041,MFG005,20210509,370,366,0.0137,In Progress,BATCH9084
PRD004326,DEV0022,MFG010,20191016,334,126,0.1076,Failed QC,BATCH5877
PRD004327,DEV0040,MFG003,20210220,224,111,0.0211,On Hold,BATCH9327
PRD004328,DEV0020,MFG005,20210516,465,127,0.119,In Progress,BATCH9115
PRD004329,DEV0032,MFG007,20201223,375,19,0.0886,In Progress,BATCH5131
PRD004330,DEV0001,MFG005,20200125,120,96,0.1286,On Hold,BATCH5434
PRD004331,DEV0025,MFG005,20210322,314,138,0.0256,Completed,BATCH3519
PRD004332,DEV0002,MFG009,20191108,41,28,0.0581,In Progress,BATCH5383
PRD004333,DEV0003,MFG006,20190925,406,262,0.0925,Completed,BATCH4987
PRD004334,DEV0018,MFG006,20200830,373,277,0.0401,Failed QC,BATCH1095
PRD004335,DEV0045,MFG006,20200511,174,41,0.1247,Failed QC,BATCH8578
PRD004336,DEV0024,MFG004,20200323,313,295,0.028,Failed QC,BATCH8436
PRD004337,DEV0005,MFG009,20210915,294,52,0.0533,Failed QC,BATCH1708
PRD004338,DEV0012,MFG003,20190908,20,5,0.091,In Progress,BATCH4863
PRD004339,DEV0020,MFG001,20200609,469,456,0.1369,On Hold,BATCH5741
PRD004340,DEV0034,MFG007,20191026,454,16,0.1354,Completed,BATCH4464
PRD004341,DEV0045,MFG002,20200824,305,89,0.0502,In Progress,BATCH3581
PRD004342,DEV0024,MFG005,20200608,223,125,0.0912,Completed,BATCH3919
PRD004343,DEV0010,MFG006,20200815,490,383,0.1106,In Progress,BATCH6343
PRD004344,DEV0016,MFG008,20210925,161,97,0.1228,On Hold,BATCH5074
PRD004345,DEV0037,MFG009,20210522,15,6,0.147,On Hold,BATCH3206
PRD004346,DEV0002,MFG008,20191128,313,236,0.0021,Completed,BATCH7666
PRD004347,DEV0012,MFG007,20190803,149,67,0.077,Completed,BATCH9626
PRD004348,DEV0003,MFG010,20210626,379,28,0.11,On Hold,BATCH5873
PRD004349,DEV0048,MFG005,20200622,97,67,0.005,Failed QC,BATCH8776
PRD004350,DEV0031,MFG002,20211004,470,70,0.0403,Completed,BATCH6490
PRD004351,DEV0049,MFG001,20200607,461,215,0.0184,Completed,BATCH7963
PRD004352,DEV0010,MFG004,20191029,460,293,0.0927,On Hold,BATCH9267
PRD004353,DEV0040,MFG010,20211015,388,372,0.0772,Failed QC,BATCH7640
PRD004354,DEV0039,MFG006,20200910,33,12,0.1435,On Hold,BATCH3978
PRD004355,DEV0013,MFG005,20201014,319,33,0.1309,On Hold,BATCH2289
PRD004356,DEV0037,MFG001,20210208,173,23,0.1009,On Hold,BATCH2201
PRD004357,DEV0006,MFG009,20210302,375,232,0.0003,Completed,BATCH1020
PRD004358,DEV0014,MFG010,20210224,58,38,0.1177,Completed,BATCH4823
PRD004359,DEV0030,MFG010,20211020,139,56,0.0606,Completed,BATCH6152
PRD004360,DEV0007,MFG010,20200815,317,99,0.1343,Completed,BATCH9824
PRD004361,DEV0047,MFG005,20210216,49,46,0.1399,In Progress,BATCH9123
PRD004362,DEV0020,MFG006,20211114,104,63,0.0629,On Hold,BATCH5181
PRD004363,DEV0025,MFG004,20210617,326,172,0.0001,Failed QC,BATCH4237
